0.99219,0.65642,0.89516
-0.5557,-3.9947,-1.7558
0.60346,-0.26888,2.7946
-0.3438,1.6214,-4.7839
-1.6504,0.14181,-3.0677
-1.6405,-1.274,-1.1543
1.5952,0.36292,1.734
1.0395,1.0527,-1.3277
0.23995,-1.234,-1.6962
-0.10786,1.0924,0.50279
0.55552,-0.60646,0.59093
0.38729,1.7431,0.42214
0.39562,1.6122,1.4636
-0.52565,-0.57148,-0.83378
-1.1487,-1.5558,-1.1427
0.32601,-0.24439,0.33211
-1.748,-1.826,-2.2712
-0.0084475,-0.10561,0.23098
0.56707,0.83236,0.78141
0.094901,0.86339,0.47206
-0.38352,0.32067,-1.7469
-0.73665,-1.1269,-2.3302
0.30852,0.70219,2.222
-1.6803,-1.103,-4.3327
0.80914,-0.46961,1.3164
-1.2153,-2.1458,-3.1101
0.6932,2.0113,-0.19757
-0.27671,-0.92775,-2.5715
1.9464,3.8007,4.8371
-0.48391,-0.12156,0.41813
-1.5124,-1.8036,-2.5519
-1.1212,-0.78434,-0.81001
-1.715,-3.6876,-5.6505
0.40218,-0.40939,0.193
-0.056476,1.529,-1.6792
-0.10597,-1.1296,2.8814
-2.2645,-2.3697,-3.0241
-1.8813,-1.4492,-1.113
0.62066,-0.12433,3.8596
-5.0468,-3.2984,-8.4583
-0.58219,3.2258,2.63
-1.6244,-0.41583,-0.83187
-3.1553,-2.7457,-5.9465
-1.9218,-3.1541,-2.0903
3.8243,4.6419,4.523
0.87513,-0.36983,-1.3745
-0.518,-3.392,-2.0282
1.1424,-1.4342,-0.61862
2.1685,1.8931,2.3931
-0.22985,1.0736,1.2044
1.223,1.1369,2.4037
1.9731,3.335,5.8216
-0.24745,0.37071,0.37272
0.16347,0.72695,2.2426
-0.83794,0.48851,0.55293
-0.53699,-1.3903,-6.1832
2.2679,0.11317,1.7262
1.5094,2.1867,1.4487
-0.52808,1.4383,0.10646
-0.1531,1.1438,2.9362
0.6912,-0.14716,0.66946
-1.8808,1.0256,-4.2285
-0.79042,-1.6066,1.2769
0.4547,1.3633,2.0062
1.518,2.5014,3.8291
-0.47087,0.53059,0.44776
0.038703,2.575,1.4621
1.3628,1.9067,2.002
0.41004,0.45084,-0.57713
-2.4107,-2.3115,-4.2028
-1.7315,0.027622,-1.2825
-0.00094453,-0.53521,-1.2476
2.2689,1.67,6.1525
0.28554,-0.35554,-0.71406
1.4283,0.42826,3.0001
1.4422,3.2564,2.3586
-0.27386,0.33435,-0.82156
0.24526,-0.035089,0.26427
0.15812,0.23692,1.2189
-0.1769,0.68139,0.8855
1.8393,1.5893,3.1568
0.18594,-2.0343,-2.9139
0.090217,0.34917,0.25743
-0.31479,-0.21808,-0.56115
1.084,0.43571,1.1943
-0.73244,0.38188,-1.7281
-0.49393,-0.95743,-2.0858
1.1638,0.87945,1.0251
0.61359,0.84602,0.66231
-0.68664,-1.848,-2.1727
-1.842,-1.8114,-1.4857
1.0297,2.0126,3.1968
-0.0658,1.0086,-0.97638
-0.84165,-1.2711,0.86833
1.3101,2.1754,1.8813
2.2073,3.9999,3.1322
-0.27808,-1.0433,0.80444
-0.75599,0.2162,-1.2017
-1.5995,-0.61652,-1.1417
-0.27848,1.526,0.38697
0.027261,1.3895,0.93146
-1.568,-2.4236,-2.5035
0.33088,0.70436,1.7501
0.99848,0.19799,2.2578
0.75178,0.70623,0.41951
0.57929,1.3735,0.31713
-0.84124,-0.96517,-4.0079
0.43417,-0.57213,1.1616
-0.020964,-0.45183,-0.40057
0.4115,0.77917,0.60767
0.67288,0.89467,0.25082
0.33561,-0.48702,0.029476
-1.1208,-1.5911,-2.4159
0.57237,0.44545,1.1854
0.91382,1.7622,3.2145
0.61939,1.5566,-0.47785
-0.65201,-1.2417,-0.4947
-0.35948,0.52263,1.189
-0.48103,-0.16854,-0.97036
0.12199,-1.9058,0.82612
-0.9513,-1.5096,-0.97177
-0.62959,-1.8963,-0.20427
0.68108,0.67533,1.565
-1.6379,-1.2275,-2.4452
0.99805,2.1071,2.8899
-0.99716,-4.8269,-5.5325
-0.73612,-3.3374,-2.5124
0.78933,-2.381,-1.1233
0.35127,0.75706,1.3402
0.099761,0.51378,-1.2461
-0.019412,-1.0394,0.031329
-2.903,-4.8791,-2.3784
1.1679,2.4456,0.84684
1.4824,2.1927,1.3591
-0.71036,0.10191,-1.6618
-2.5048,-1.1173,-2.4884
-0.40467,-0.46927,0.049057
-0.59903,0.44175,-1.2341
-0.30873,-2.584,-0.99834
1.4749,1.034,1.4114
1.4238,2.2509,0.7883
-0.4001,-0.75717,-1.6328
0.98922,1.3977,2.7551
-0.18166,-0.16674,-0.22668
-1.1078,-4.7451,-2.3789
-1.9054,-1.5574,-2.182
1.3423,-1.984,1.6326
-1.5632,-2.9947,-3.1372
0.81906,2.125,-0.1034
1.7816,-0.15249,1.8622
-0.0045113,-1.1768,-0.90115
0.045962,0.69752,-0.27363
-0.28512,0.29601,-0.085694
2.2382,4.8732,5.0633
1.9304,2.7573,3.0965
-0.66957,-0.21745,-0.34817
1.4405,0.59443,0.86812
-0.4508,-2.4667,-1.4405
0.58316,1.3218,1.9421
0.33868,0.14264,0.608
-0.22967,3.0507,-2.8375
-0.99067,-1.2241,-0.70603
-0.091016,-0.54263,-1.4272
1.1314,0.17809,2.0532
-0.052321,-0.41287,-0.56161
0.40585,1.0662,0.14469
-1.5882,-1.8686,-3.4827
0.15095,1.206,2.0748
-0.4248,-1.1113,-1.4941
-1.476,-1.9507,-2.0388
0.58317,-0.63934,-0.2536
0.53349,0.47511,0.60748
0.24521,0.5882,1.4531
-0.074107,-1.1022,0.11599
-0.85666,-1.8744,-5.2706
-1.0044,-0.98548,-1.6724
0.083486,0.87643,0.21283
-0.32102,-3.625,-1.0328
0.22776,-10.668,2.3876
-0.66783,0.37679,-4.1937
1.1271,1.4371,2.5728
-2.3974,-5.5672,-2.7186
0.66105,1.6609,2.0593
-0.76438,-0.29249,-0.43005
2.3148,0.99101,3.7361
-0.20405,-1.6257,-2.0623
-0.14219,4.7661,-0.46016
0.062239,0.056196,1.4617
-1.5531,-1.2095,-2.855
-0.62206,-0.68476,-2.9204
-0.71282,-0.95494,-1.813
-0.15197,0.2425,1.3302
-1.3987,-2.3336,-4.239
-1.0151,-0.97271,1.4267
1.0708,-0.15514,0.038271
0.88195,0.64266,0.9332
-0.17502,-0.52325,-2.9628
-1.0315,-2.5117,-3.2751
-1.9529,-7.3299,-1.9149
-0.30255,0.65573,1.7331
3.6818,7.6864,10.542
-1.4654,-3.1041,-5.3239
-1.6937,-0.31328,-4.0526
1.838,3.1015,5.1403
2.0923,3.9249,4.0724
-0.56756,-1.1531,-0.23721
0.6541,1.118,1.7921
0.75834,0.28051,0.51889
-1.3382,-1.4577,-3.6718
-1.1051,-1.1913,-3.4279
0.56697,0.65693,2.8336
1.0132,0.41586,2.0828
-1.216,-1.493,-2.8869
-0.85898,-1.235,-1.7807
-0.64326,-0.58653,-0.51741
-0.28138,0.79341,1.1272
0.23267,-2.2128,-3.3417
-2.5108,-2.9517,-2.9705
0.00095005,1.5246,1.1268
0.8811,1.5514,3.306
-1.9962,-1.111,0.4635
-0.15753,-1.722,0.15401
0.31191,-1.9343,1.6031
-1.6769,-1.7205,-0.4744
0.65492,-1.1189,5.4958
-1.0543,1.2646,-2.4054
-0.22709,0.75114,1.8819
2.8288,1.2654,0.77526
0.093567,-1.5678,0.55524
-1.6674,-3.4702,-2.9545
-1.3523,-2.4427,-0.47941
-1.719,-4.0339,-3.4221
0.36127,1.3723,3.5329
-1.6843,-1.5908,-2.2595
-0.26774,2.0917,2.204
1.7423,2.6067,1.4489
-0.08281,0.13903,-0.40139
-2.162,-6.3058,-3.8008
-2.1454,1.4393,-2.344
0.62037,2.7754,0.77456
3.6072,4.153,5.644
-1.2259,-3.0389,-3.5821
-2.503,-2.3126,0.54653
-3.4552,-1.3147,-1.8398
0.74682,0.9408,1.2744
-0.64692,-0.28853,-2.0045
-0.37623,2.5535,-0.11577
-1.8682,-2.8428,-1.0674
0.56448,2.4053,1.4528
-2.739,1.9056,-1.7264
-3.9107,-0.06942,-3.0796
-3.3464,-4.9833,-4.2244
-2.7389,-2.1395,-9.9508
5.5744,3.6463,7.2197
-0.56477,-0.27363,-7.639
1.6743,-4.3469,5.7171
5.2667,6.9515,6.1986
0.42404,0.85333,-0.31142
0.97443,-1.9552,-0.24979
-3.002,-3.1016,-4.7592
-2.3353,-0.54358,-2.9727
-3.4898,-2.8238,-0.9502
2.948,2.8533,3.7479
1.9812,2.0743,3.0619
3.2198,3.4668,3.7921
0.35059,0.30672,-1.6284
-0.53409,-0.08354,0.72475
-2.1913,0.181,-2.9521
3.9266,4.1145,5.4782
1.1493,2.0869,0.12062
-0.15922,3.6578,0.46107
2.3337,3.8809,3.9221
-1.4056,-1.49,-1.8634
1.2646,-0.33277,2.4004
1.3954,1.2148,1.8008
-2.2948,-1.9583,-1.9156
0.75074,-1.2264,-0.23013
-1.3948,-1.8554,-2.4481
-1.8298,-2.4673,-2.9138
-0.0076274,0.73351,2.4011
-0.18867,-1.6316,-3.0105
-4.2423,-4.1027,-4.2879
1.7365,1.8894,2.4993
-1.6079,-2.1247,-4.8883
1.6661,1.4033,4.0761
1.0062,1.7603,1.8235
0.73047,1.4658,2.2135
-0.014294,-1.8693,-2.4602
-2.5097,-3.1905,-2.9878
0.32645,0.87274,1.5991
0.14487,-0.24855,-0.27175
-1.9926,-0.79129,-1.0308
-0.46587,-3.1142,0.96801
-3.0526,-7.074,-1.1586
0.24516,-1.3674,0.54936
-1.3924,-0.86415,-4.8127
-1.7436,-5.8821,0.90238
2.4559,5.3124,1.8883
1.8046,-1.5836,-0.66875
-3.2791,-2.713,-2.0777
-1.472,-3.4553,-3.394
3.9243,4.7883,5.5366
-2.387,-2.5498,-1.3501
-1.0881,0.61855,-1.7919
-2.2687,-5.8335,-2.326
-1.9296,0.45832,0.63765
1.6757,0.33357,2.1115
-2.7666,-3.5323,-2.2478
3.4368,4.457,5.2906
3.8315,10.446,5.2295
0.72998,-0.78528,0.85575
4.6249,7.6762,5.9084
-2.4408,-5.3694,-3.6615
2.2057,10.659,0.71157
0.58857,2.7998,4.5813
1.7185,1.7357,-1.2115
-1.0682,-1.413,-1.6126
0.66955,0.14765,2.9181
-1.5338,-3.4087,-3.7733
1.7021,3.355,2.7911
-0.83004,2.6471,-1.3955
-0.91177,0.23477,0.23073
0.96568,2.4839,1.9776
-0.55729,0.34266,0.67552
1.7015,1.8326,-0.88288
0.81689,2.5784,5.6844
0.77205,-0.99894,1.0285
0.91021,0.012316,0.61561
-2.3117,-3.2279,-1.8047
-0.88017,-1.7376,-1.6381
-2.095,-0.38741,-2.2761
0.76856,2.3781,1.1996
-0.047577,0.25234,1.5474
2.4335,1.7118,2.9018
0.61298,-0.88352,-0.52786
-1.0463,-1.0428,-1.4928
-0.40287,-1.0283,-1.7885
1.9229,4.0511,3.1578
2.1225,3.9522,2.1318
-0.34437,-0.55509,0.65484
0.24901,2.0747,0.01716
-2.119,-1.3313,-2.3105
2.7602,3.0565,2.0526
-0.27304,-0.89333,-0.69107
-0.19029,0.43617,0.01726
-1.4855,-2.4231,-1.7133
-0.34488,-1.7999,-0.30022
-1.2094,-0.75563,-2.1452
0.6246,-0.89491,0.23466
-2.2426,-3.3726,-3.56
1.3861,1.5089,0.89271
0.056373,0.78903,1.1963
-0.3742,-1.5718,-0.90048
-1.3512,-0.21229,-3.1314
2.3247,2.0048,3.7021
-0.81726,-1.618,-0.22051
-1.3232,-1.4802,-1.5386
-0.77393,-0.5957,-0.7877
1.2933,1.4263,-0.13187
0.18069,0.58736,1.7937
-0.54865,-0.62491,-0.33386
-0.31535,-1.5924,-0.80219
-1.6158,-1.4629,-0.78978
0.45476,-1.4452,-0.41621
0.048885,1.626,-2.0106
3.2661,3.8849,3.8328
-0.048415,1.3315,0.13022
2.2226,2.3482,1.8055
-0.65661,2.8424,1.8631
-1.4186,-2.1271,-2.8355
1.9201,3.2832,2.8534
0,0.77857,0.19693
-0.14133,-0.19406,0.83699
0.58129,1.2153,1.0233
-1.4531,-1.1239,-1.2364
-0.39502,-1.7738,-1.6485
-1.4116,-5.6783,-7.2872
-1.5827,-0.93919,-0.25295
-1.0487,-1.0484,-0.64498
1.0172,1.6797,2.4788
-2.9669,-2.5745,-4.7595
-1.6292,-0.72422,-1.3735
1.2966,2.1322,-0.71437
0.67561,0.26176,2.2081
-2.3114,-2.5471,-3.4033
1.3045,-0.12776,-1.6301
0.53846,-0.025538,2.2913
-1.4188,-1.4041,-2.5867
-0.54498,0.22028,-0.76369
-0.64695,0.51741,0.97476
-1.0145,-0.53039,-1.7873
0.75406,1.0451,1.7028
-0.81313,-0.66965,-2.0039
-1.2768,-1.1567,0
-0.16014,-0.84011,1.1774
2.1208,2.0743,2.7497
1.9312,2.3984,3.299
-0.71214,0.22666,-1.4167
-0.9547,-0.45382,-1.6027
1.3138,1.0057,2.0095
-1.8552,-1.7539,-2.2999
0.71687,0.64705,0.49735
-1.3229,-2.1347,-2.4269
1.1689,-0.1551,-0.12719
0.46115,0.86324,0.50763
-0.75659,-0.79857,-0.67739
-1.5476,-0.818,-2.0168
0.95167,1.3339,1.5911
-0.93829,-0.85272,-0.72789
0.82255,1.0712,1.2386
-2.6169,-2.8648,-2.6233
-0.83945,-0.46344,-0.65569
0.43118,-0.22588,2.5548
3.3877,4.2577,5.3279
0.16455,0.69858,0.76725
3.4814,4.2865,4.214
0.42331,0.012159,0.4233
0.86989,-0.57152,1.0696
0.1886,0.24358,-0.26631
2.2717,3.2319,1.2116
-3.5867,-3.1711,-4.9374
1.2088,1.4485,0.78773
-0.54909,-2.3031,-0.946
-0.16451,-0.12272,-0.83518
-0.57967,-0.73933,-1.4887
-1.7901,-3.0389,-1.8822
1.207,0.3818,0.57654
2.5781,3.4088,5.4737
-0.50645,0.5509,0.0389
0.27345,-1.3768,-2.5188
0.12281,-0.39686,0.31833
-0.18655,-0.49835,1.6158
-1.4103,-1.7131,-4.0285
0.64343,0.38042,0.081369
-0.37704,-0.32965,-1.5987
1.931,1.6623,2.2877
0.62837,3.3406,-0.64832
-1.2312,0.10869,1.2925
1.5416,1.6513,2.3008
-0.17585,-1.0738,-1.1438
2.1472,2.6867,2.1583
0.8359,0.14004,-0.15546
-0.82931,-0.64344,-0.89823
-1.3943,-1.5615,-1.0649
1.7678,1.4676,2.0409
0.32739,0.63239,0.23282
-0.10029,-0.8912,-0.89548
-0.06764,1.1593,0.5849
1.4927,1.9371,1.4667
-0.38026,-1.2063,-0.92379
0.84259,1.1377,1.953
-0.5118,-0.77002,-1.4515
-1.0109,-0.72941,-0.9666
1.4177,1.7281,2.3802
1.2457,1.6426,-0.60884
-0.29776,1.0951,-0.80473
-0.321,-1.4328,-1.4339
0.78369,1.3438,0.66133
-0.25066,-1.0174,-0.85671
-2.5234,-2.8958,-3.219
-0.11302,-0.78962,-0.52643
0.4004,0.47685,-2.4662
0.91092,-0.11608,0.53955
0.14476,-0.9572,0.24806
1.9378,2.8102,2.3261
0.18271,-0.13695,-1.5448
-0.37627,-0.24007,-0.040965
1.4583,0.77536,0.85696
0.35326,-0.80972,0.12185
0.47045,-4.1022,0.96929
